start_date,end_year,duration_emergency,location_name,country,post_emergency,persons_per_handpump,persons_per_tap,liters_per_person_per_day,non_chlorinated_0_cfu,chlorinated_safe_water_quality,households_with_toilet,persons_per_toilet,persons_per_shower,persons_per_hygiene_promoter,refugee_pop,liters_per_person_household,potable_water_storage_10l,protected_water_sources,menstrual_hygiene_satisfaction,household_toilet,defecate_in_toilet,access_to_soap,solid_waste_disposal_access
2020-02-03,2020,27,Abuda,Sudan,Post-emergency,NA,130,34,NA,NA,37,10,10,424,3393,NA,NA,NA,NA,NA,NA,NA,NA
2020-02-03,2020,27,Al Jameya,Sudan,Post-emergency,NA,75,19,NA,NA,100,5,NA,596,8941,NA,NA,NA,NA,NA,NA,NA,NA
2020-02-03,2020,27,Al Kashafa,Sudan,Post-emergency,NA,1501,10,NA,NA,20,17,NA,448,13009,NA,NA,NA,NA,NA,NA,NA,NA
2020-02-03,2020,27,Al Redis 1,Sudan,Post-emergency,NA,126,13,NA,NA,18,21,NA,495,11399,NA,NA,NA,NA,NA,NA,NA,NA
2020-02-03,2020,27,Al Redis 2,Sudan,Post-emergency,NA,107,13,NA,NA,9,28,NA,521,26065,NA,NA,NA,NA,NA,NA,NA,NA
2020-02-03,2020,27,Alagaya,Sudan,Post-emergency,NA,140,8,NA,NA,NA,80,NA,615,20918,NA,NA,NA,NA,NA,NA,NA,NA
2020-02-03,2020,27,Dabat Bosin,Sudan,Post-emergency,NA,90,33,NA,NA,NA,69,NA,899,5395,NA,NA,NA,NA,NA,NA,NA,NA
2020-02-03,2020,27,El Radom,Sudan,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-02-03,2020,27,Fau 5,Sudan,Post-emergency,NA,29,44,NA,NA,87,5,4,138,831,NA,NA,NA,NA,NA,NA,NA,NA
2020-02-03,2020,27,Girba,Sudan,Post-emergency,NA,132,36,NA,NA,30,14,13,886,6202,NA,NA,NA,NA,NA,NA,NA,NA
2020-02-03,2020,27,Jouri,Sudan,Post-emergency,NA,153,8,NA,NA,19,19,NA,429,11178,NA,NA,NA,NA,NA,NA,NA,NA
2020-02-03,2020,27,Khor Alwarel,Sudan,Post-emergency,NA,144,7,NA,NA,NA,56,NA,583,37953,NA,NA,NA,NA,NA,NA,NA,NA
2020-02-03,2020,27,Kilo 26,Sudan,Post-emergency,NA,218,33,NA,NA,29,14,13,1645,9874,NA,NA,NA,NA,NA,NA,NA,NA
2020-02-03,2020,27,Shagarab I,Sudan,Post-emergency,NA,195,16,NA,NA,14,16,16,485,53366,NA,NA,NA,NA,NA,NA,NA,NA
2020-02-03,2020,27,Um Gargour,Sudan,Post-emergency,NA,390,30,NA,NA,50,9,NA,8,11533,NA,NA,NA,NA,NA,NA,NA,NA
2020-02-03,2020,27,Um Sangour,Sudan,Post-emergency,NA,370,10,NA,NA,12,21,NA,921,27639,NA,NA,NA,NA,NA,NA,NA,NA
2020-02-03,2020,27,Wad Sharife,Sudan,Post-emergency,150,147,21,NA,NA,48,8,7,911,17318,NA,NA,NA,NA,NA,NA,NA,NA
2020-02-03,2020,27,Mtendeli,Tanzania,Post-emergency,NA,72,30,NA,100,34,6,29,960,32671,NA,NA,NA,NA,NA,NA,NA,NA
2020-02-03,2020,27,Nduta,Tanzania,Post-emergency,NA,105,26,NA,95,30,9,5,988,75149,NA,NA,NA,NA,NA,NA,NA,NA
2020-02-03,2020,27,Nyarugusu Burundian,Tanzania,Post-emergency,NA,104,33,NA,100,82,5,NA,676,60233,NA,NA,NA,NA,NA,NA,NA,NA
2020-02-03,2020,27,Nyarugusu Congolese,Tanzania,Post-emergency,136,132,27,NA,100,56,7,NA,838,76314,NA,NA,NA,NA,NA,NA,NA,NA
2020-02-03,2020,27,Kiryandongo,Uganda,Post-emergency,368,NA,18,NA,NA,NA,NA,NA,NA,65459,NA,NA,NA,NA,NA,NA,NA,NA
2020-02-03,2020,27,Kyaka II,Uganda,Emergency,NA,NA,11,NA,NA,NA,9,17,NA,121106,NA,NA,NA,NA,NA,NA,NA,NA
2020-02-03,2020,27,Kyangwali,Uganda,Post-emergency,0,145,4,NA,50,NA,NA,NA,694,118065,NA,NA,NA,NA,NA,NA,NA,NA
2020-02-03,2020,27,Nakivale,Uganda,Post-emergency,540,803,16,80,100,82,6,10,444,116899,NA,NA,NA,NA,NA,NA,NA,NA
2020-02-03,2020,27,Oruchinga,Uganda,Post-emergency,446,617,21,82,76,76,10,13,118,8027,NA,NA,NA,NA,NA,NA,NA,NA
2020-02-03,2020,27,Palorinya,Uganda,Post-emergency,345,NA,19,NA,NA,53,8,NA,2404,122625,NA,NA,NA,NA,NA,NA,NA,NA
2020-02-03,2020,27,Rhino Camp,Uganda,Post-emergency,229,285,198,NA,NA,100,0,1,86,118182,NA,NA,NA,NA,NA,NA,NA,NA
2020-02-03,2020,27,Mantapala,Zambia,Post-emergency,240,52,24,100,0,91,5,4,466,14000,NA,NA,NA,NA,NA,NA,NA,NA
2020-02-03,2020,27,Tongogara,Zimbabwe,NA,NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-12-30,2020,34,Auserd,Algeria,Post-emergency,NA,61,15,100,100,94,5,4,642,18638,NA,NA,NA,NA,NA,NA,NA,NA
2019-12-30,2020,34,Boujdour,Algeria,Post-emergency,NA,NA,21,NA,100,94,5,4,331,9601,NA,NA,NA,NA,NA,NA,NA,NA
2019-12-30,2020,34,Dakhla,Algeria,Post-emergency,NA,49,37,NA,100,98,5,4,374,10870,NA,NA,NA,NA,NA,NA,NA,NA
2019-12-30,2020,34,Layounne,Algeria,Post-emergency,NA,NA,10,NA,NA,88,5,5,1275,25503,NA,NA,NA,NA,NA,NA,NA,NA
2019-12-30,2020,34,Smara,Algeria,Post-emergency,NA,98,22,NA,NA,87,5,5,1493,25389,NA,NA,NA,NA,NA,NA,NA,NA
2019-12-30,2020,34,Lovua settlement,Angola,Post-emergency,NA,76,14,NA,8,59,6,6,292,6435,NA,NA,NA,NA,NA,NA,NA,NA
2019-12-30,2020,34,Goudebo,Burkina Faso,Post-emergency,1254,70,14,NA,60,8,27,65,2195,8781,NA,NA,NA,NA,NA,NA,NA,NA
2019-12-30,2020,34,Mentao,Burkina Faso,Post-emergency,0,0,20,NA,81,8,29,43,1094,6568,NA,NA,NA,NA,NA,NA,NA,NA
2019-12-30,2020,34,Borgop,Cameroon,Post-emergency,485,NA,15,96,0,NA,15,15,302,12118,NA,NA,NA,NA,NA,NA,NA,NA
2019-12-30,2020,34,Gado,Cameroon,Post-emergency,579,139,13,97,80,1,36,41,482,25569,NA,NA,NA,NA,NA,NA,NA,NA
2019-12-30,2020,34,Lolo,Cameroon,Post-emergency,450,158,14,NA,NA,1,17,18,422,13107,NA,NA,NA,NA,NA,NA,NA,NA
2019-12-30,2020,34,Mbile,Cameroon,Post-emergency,629,NA,12,100,100,1,14,17,471,13200,NA,NA,NA,NA,NA,NA,NA,NA
2019-12-30,2020,34,Minawao,Cameroon,Post-emergency,588,1043,9,NA,NA,15,25,29,814,62751,NA,NA,NA,NA,NA,NA,NA,NA
2019-12-30,2020,34,Ngam,Cameroon,Post-emergency,419,NA,17,100,0,NA,13,20,191,6707,NA,NA,NA,NA,NA,NA,NA,NA
2019-12-30,2020,34,Ngarisingo,Cameroon,Post-emergency,409,NA,17,100,0,NA,11,10,408,1226,NA,NA,NA,NA,NA,NA,NA,NA
2019-12-30,2020,34,Timangolo,Cameroon,Post-emergency,447,139,10,NA,NA,32,10,9,348,6967,NA,NA,NA,NA,NA,NA,NA,NA
2019-12-30,2020,34,Amboko,Chad,Post-emergency,614,NA,25,NA,NA,19,20,20,9819,9819,NA,NA,NA,NA,NA,NA,NA,NA
2019-12-30,2020,34,Amnabak,Chad,Post-emergency,NA,301,7,100,100,11,35,40,2979,29798,NA,NA,NA,NA,NA,NA,NA,NA
2019-12-30,2020,34,Beakoro,Chad,Post-emergency,639,NA,25,NA,NA,56,7,7,NA,227,NA,NA,NA,NA,NA,NA,NA,NA
2019-12-30,2020,34,Bekan,Chad,Post-emergency,542,501,29,NA,NA,19,23,23,NA,3093,NA,NA,NA,NA,NA,NA,NA,NA
2019-12-30,2020,34,Belom,Chad,Post-emergency,504,NA,30,NA,NA,3,24,144,10833,21667,NA,NA,NA,NA,NA,NA,NA,NA
2019-12-30,2020,34,Bredjing,Chad,Post-emergency,NA,143,15,100,98,45,9,NA,4801,48012,NA,NA,NA,NA,NA,NA,NA,NA
2019-12-30,2020,34,Dar Es Salam,Chad,Post-emergency,339,68,24,NA,NA,33,10,7,297,10721,NA,NA,NA,NA,NA,NA,NA,NA
2019-12-30,2020,34,Dembo,Chad,Post-emergency,2928,NA,5,NA,NA,4,60,86,2928,2928,NA,NA,NA,NA,NA,NA,NA,NA
2019-12-30,2020,34,Diba,Chad,Post-emergency,960,NA,16,NA,NA,7,37,39,NA,3838,NA,NA,NA,NA,NA,NA,NA,NA
2019-12-30,2020,34,Dilingala,Chad,Post-emergency,575,NA,27,NA,NA,8,30,44,2301,2301,NA,NA,NA,NA,NA,NA,NA,NA
2019-12-30,2020,34,Djabal,Chad,Post-emergency,NA,71,19,NA,NA,54,8,9,4681,23407,NA,NA,NA,NA,NA,NA,NA,NA
2019-12-30,2020,34,Dosseye,Chad,Post-emergency,375,NA,48,NA,NA,76,5,5,4627,13882,NA,NA,NA,NA,NA,NA,NA,NA
2019-12-30,2020,34,Farchana,Chad,Post-emergency,NA,158,14,100,98,50,9,NA,6084,30420,NA,NA,NA,NA,NA,NA,NA,NA
2019-12-30,2020,34,Gaga,Chad,Post-emergency,NA,114,14,100,97,46,10,NA,5197,25987,NA,NA,NA,NA,NA,NA,NA,NA
2019-12-30,2020,34,Gon,Chad,Post-emergency,623,NA,25,NA,NA,7,42,52,2490,2490,NA,NA,NA,NA,NA,NA,NA,NA
2019-12-30,2020,34,Gondje,Chad,Post-emergency,443,NA,35,NA,NA,12,32,35,7980,7980,NA,NA,NA,NA,NA,NA,NA,NA
2019-12-30,2020,34,Goz Amer,Chad,Post-emergency,674,NA,17,87,NA,23,18,8,8935,35743,NA,NA,NA,NA,NA,NA,NA,NA
2019-12-30,2020,34,Iridimi,Chad,Post-emergency,NA,369,11,100,100,28,15,16,2286,22860,NA,NA,NA,NA,NA,NA,NA,NA
2019-12-30,2020,34,Kerfi,Chad,Post-emergency,346,NA,34,NA,NA,73,7,6,1416,1416,NA,NA,NA,NA,NA,NA,NA,NA
2019-12-30,2020,34,Kounoungou,Chad,Post-emergency,NA,85,15,100,100,26,16,16,2234,22341,NA,NA,NA,NA,NA,NA,NA,NA
2019-12-30,2020,34,Mile,Chad,Post-emergency,NA,108,13,100,100,23,17,18,2322,23227,NA,NA,NA,NA,NA,NA,NA,NA
2019-12-30,2020,34,Moyo,Chad,Post-emergency,383,NA,40,NA,NA,19,18,19,4020,8040,NA,NA,NA,NA,NA,NA,NA,NA
2019-12-30,2020,34,Oure Cassoni,Chad,Post-emergency,NA,203,11,100,100,31,11,11,3292,32927,NA,NA,NA,NA,NA,NA,NA,NA
2019-12-30,2020,34,Silambi,Chad,Post-emergency,323,NA,49,NA,NA,9,28,43,NA,646,NA,NA,NA,NA,NA,NA,NA,NA
2019-12-30,2020,34,Touloum,Chad,Post-emergency,NA,106,11,100,100,7,57,26,5959,29798,NA,NA,NA,NA,NA,NA,NA,NA
2019-12-30,2020,34,Treguine,Chad,Post-emergency,1288,62,16,100,98,51,8,NA,4292,25753,NA,NA,NA,NA,NA,NA,NA,NA
2019-12-30,2020,34,Maicao,Colombia,Emergency,NA,NA,16,NA,NA,NA,12,26,NA,600,NA,NA,NA,NA,NA,NA,NA,NA
2019-12-30,2020,34,Bili,Democratic Republic of the Congo,Post-emergency,0,0,12,NA,NA,44,10,16,2393,9575,NA,NA,NA,NA,NA,NA,NA,NA
2019-12-30,2020,34,Inke,Democratic Republic of the Congo,Post-emergency,834,NA,14,NA,NA,16,25,40,3671,18358,NA,NA,NA,NA,NA,NA,NA,NA
2019-12-30,2020,34,Mole,Democratic Republic of the Congo,Post-emergency,2206,483,19,100,100,17,21,31,3861,15445,NA,NA,NA,NA,NA,NA,NA,NA
2019-12-30,2020,34,Ali Adde,Djibouti,Post-emergency,4037,75,14,NA,100,35,10,57,NA,16147,NA,NA,NA,NA,NA,NA,NA,NA
2019-12-30,2020,34,Adi Harush,Ethiopia,Post-emergency,NA,79,11,100,100,59,10,28,834,16681,NA,NA,NA,NA,NA,NA,NA,NA
2019-12-30,2020,34,Awbarre,Ethiopia,Post-emergency,NA,141,21,NA,21,8,22,NA,1333,12002,NA,NA,NA,NA,NA,NA,NA,NA
2019-12-30,2020,34,Aysaita,Ethiopia,Post-emergency,NA,155,18,100,100,47,25,52,4180,20903,NA,NA,NA,NA,NA,NA,NA,NA
2019-12-30,2020,34,Bambasi,Ethiopia,Post-emergency,NA,58,15,NA,100,78,6,6,1167,17516,NA,NA,NA,NA,NA,NA,NA,NA
2019-12-30,2020,34,Berhale,Ethiopia,Post-emergency,NA,113,10,100,100,30,21,43,1512,19662,NA,NA,NA,NA,NA,NA,NA,NA
2019-12-30,2020,34,Bokolmanyo,Ethiopia,Post-emergency,NA,94,20,NA,100,15,36,41,160,26859,NA,NA,NA,NA,NA,NA,NA,NA
2019-12-30,2020,34,Buramino,Ethiopia,Post-emergency,NA,115,17,NA,100,19,29,49,202,28512,NA,NA,NA,NA,NA,NA,NA,NA
2019-12-30,2020,34,Dollo Ado Transit Centre,Ethiopia,Emergency,NA,NA,27,NA,NA,NA,18,45,NA,364,NA,NA,NA,NA,NA,NA,NA,NA
2019-12-30,2020,34,Fugnido,Ethiopia,Post-emergency,NA,71,20,NA,100,43,11,38,770,41581,NA,NA,NA,NA,NA,NA,NA,NA
2019-12-30,2020,34,Fugnido 2,Ethiopia,Post-emergency,NA,49,20,NA,100,40,11,17,449,8994,NA,NA,NA,NA,NA,NA,NA,NA
2019-12-30,2020,34,Hilaweyn,Ethiopia,Post-emergency,NA,109,19,NA,100,14,37,43,322,32225,NA,NA,NA,NA,NA,NA,NA,NA
2019-12-30,2020,34,Jewi,Ethiopia,Post-emergency,NA,123,17,NA,100,32,16,27,936,56190,NA,NA,NA,NA,NA,NA,NA,NA
2019-12-30,2020,34,Kobe,Ethiopia,Post-emergency,NA,108,25,NA,100,19,19,35,193,29777,NA,NA,NA,NA,NA,NA,NA,NA
2019-12-30,2020,34,Kule,Ethiopia,Post-emergency,NA,136,14,NA,100,30,16,88,557,44021,NA,NA,NA,NA,NA,NA,NA,NA
2019-12-30,2020,34,Mai Aini,Ethiopia,Post-emergency,NA,99,14,100,100,63,8,21,713,14275,NA,NA,NA,NA,NA,NA,NA,NA
2019-12-30,2020,34,Melkadida,Ethiopia,Post-emergency,NA,82,20,NA,100,15,23,45,213,33096,NA,NA,NA,NA,NA,NA,NA,NA
2019-12-30,2020,34,Nguenyyiel,Ethiopia,Post-emergency,NA,138,7,NA,100,28,16,16,677,82614,NA,NA,NA,NA,NA,NA,NA,NA
2019-12-30,2020,34,Okugo,Ethiopia,Post-emergency,NA,91,20,NA,100,18,17,NA,506,11135,NA,NA,NA,NA,NA,NA,NA,NA
2019-12-30,2020,34,Sheder,Ethiopia,Post-emergency,NA,0,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-12-30,2020,34,Sherkole,Ethiopia,Post-emergency,NA,71,19,NA,100,51,8,8,612,11017,NA,NA,NA,NA,NA,NA,NA,NA
2019-12-30,2020,34,Shimelba,Ethiopia,Post-emergency,NA,110,19,100,100,61,7,21,658,7902,NA,NA,NA,NA,NA,NA,NA,NA
2019-12-30,2020,34,Tierkidi,Ethiopia,Post-emergency,NA,201,12,NA,100,17,26,263,1140,62715,NA,NA,NA,NA,NA,NA,NA,NA
2019-12-30,2020,34,Tongo,Ethiopia,Post-emergency,NA,64,18,NA,100,59,8,11,610,12219,NA,NA,NA,NA,NA,NA,NA,NA
2019-12-30,2020,34,Tsore Camp (Assosa),Ethiopia,Post-emergency,NA,90,21,NA,100,61,7,7,653,13076,NA,NA,NA,NA,NA,NA,NA,NA
2019-12-30,2020,34,Fetentaa,Ghana,Post-emergency,NA,55,20,50,33,2,9,24,84,848,NA,NA,NA,NA,NA,NA,NA,NA
2019-12-30,2020,34,Arbat,Iraq,Post-emergency,NA,4,94,100,100,88,4,4,1842,9211,NA,NA,NA,NA,NA,NA,NA,NA
2019-12-30,2020,34,Basirma,Iraq,Post-emergency,NA,5,75,100,100,100,5,4,814,2443,NA,NA,NA,NA,NA,NA,NA,NA
2019-12-30,2020,34,Kawergosk,Iraq,Post-emergency,NA,4,74,100,100,100,4,4,960,7682,NA,NA,NA,NA,NA,NA,NA,NA
2019-12-30,2020,34,Qushtapa,Iraq,Post-emergency,NA,5,71,100,100,100,4,4,913,8221,NA,NA,NA,NA,NA,NA,NA,NA
2019-12-30,2020,34,Dagahaley,Kenya,Post-emergency,NA,92,26,NA,100,77,7,NA,2352,77627,NA,NA,NA,NA,NA,NA,NA,NA
2019-12-30,2020,34,Hagadera,Kenya,Post-emergency,NA,98,21,NA,100,88,5,NA,2464,81327,NA,NA,NA,NA,NA,NA,NA,NA
2019-12-30,2020,34,Ifo,Kenya,Post-emergency,NA,65,27,NA,99,74,7,NA,2246,74133,NA,NA,NA,NA,NA,NA,NA,NA
2019-12-30,2020,34,Dzaleka,Malawi,Post-emergency,1061,75,6,0,0,37,8,14,157,44809,NA,NA,NA,NA,NA,NA,NA,NA
2019-12-30,2020,34,Maratane,Mozambique,Post-emergency,622,82,8,NA,NA,68,5,NA,NA,9244,NA,NA,NA,NA,NA,NA,NA,NA
2019-12-30,2020,34,Abala,Niger,Post-emergency,NA,231,15,NA,NA,NA,23,69,15464,15464,NA,NA,NA,NA,NA,NA,NA,NA
2019-12-30,2020,34,Ayerou,Niger,Emergency,NA,NA,11,NA,NA,NA,53,53,NA,2675,NA,NA,NA,NA,NA,NA,NA,NA
2019-12-30,2020,34,Ouallam,Niger,Emergency,NA,NA,9,NA,NA,NA,52,126,NA,5187,NA,NA,NA,NA,NA,NA,NA,NA
2019-12-30,2020,34,Tabareybarey,Niger,Post-emergency,NA,202,14,NA,NA,NA,158,153,10721,10721,NA,NA,NA,NA,NA,NA,NA,NA
2019-12-30,2020,34,Bugessera Transit Site,Rwanda,Post-emergency,NA,14,75,NA,100,NA,8,10,149,299,NA,NA,NA,NA,NA,NA,NA,NA
2019-12-30,2020,34,Gatore,Rwanda,Post-emergency,NA,47,28,NA,100,NA,24,23,70,282,NA,NA,NA,NA,NA,NA,NA,NA
2019-12-30,2020,34,Gihembe,Rwanda,Post-emergency,NA,113,14,NA,100,10,14,73,104,12250,NA,NA,NA,NA,NA,NA,NA,NA
2019-12-30,2020,34,Kigeme,Rwanda,Post-emergency,NA,106,11,NA,NA,NA,37,77,638,21069,NA,NA,NA,NA,NA,NA,NA,NA
2019-12-30,2020,34,Kijote,Rwanda,Emergency,NA,16,0,NA,NA,9,NA,NA,26,186,NA,NA,NA,NA,NA,NA,NA,NA
2019-12-30,2020,34,Kiziba,Rwanda,Post-emergency,NA,50,21,NA,100,NA,29,93,228,16908,NA,NA,NA,NA,NA,NA,NA,NA
2019-12-30,2020,34,Mahama,Rwanda,Post-emergency,NA,76,19,NA,NA,NA,17,16,509,60148,NA,NA,NA,NA,NA,NA,NA,NA
2019-12-30,2020,34,Mugombwa,Rwanda,Post-emergency,NA,92,29,NA,100,NA,24,40,886,10638,NA,NA,NA,NA,NA,NA,NA,NA
2019-12-30,2020,34,Nyabiheke,Rwanda,Post-emergency,NA,119,0,NA,100,NA,21,140,146,14325,NA,NA,NA,NA,NA,NA,NA,NA
2019-12-30,2020,34,Nyanza Reception Center,Rwanda,Post-emergency,NA,2,29,NA,NA,NA,3,NA,6,67,NA,NA,NA,NA,NA,NA,NA,NA
2019-12-30,2020,34,Ajoung Thok,South Sudan,Post-emergency,500,72,25,NA,92,70,6,NA,361,39370,NA,NA,NA,NA,NA,NA,NA,NA
2019-12-30,2020,34,Doro,South Sudan,Post-emergency,500,87,18,NA,NA,20,23,NA,280,61464,NA,NA,NA,NA,NA,NA,NA,NA
2019-12-30,2020,34,Gendrassa,South Sudan,Post-emergency,230,108,19,NA,0,30,15,NA,281,17996,NA,NA,NA,NA,NA,NA,NA,NA
2019-12-30,2020,34,Kaya,South Sudan,Post-emergency,NA,69,22,NA,0,41,11,NA,190,24027,NA,NA,NA,NA,NA,NA,NA,NA
2019-12-30,2020,34,Pamir,South Sudan,Post-emergency,500,84,19,NA,90,43,9,NA,665,32597,NA,NA,NA,NA,NA,NA,NA,NA
2019-12-30,2020,34,Yusuf Batil,South Sudan,Post-emergency,345,91,17,NA,0,33,15,NA,215,47224,NA,NA,NA,NA,NA,NA,NA,NA
2019-12-30,2020,34,Abuda,Sudan,Post-emergency,NA,130,34,NA,NA,37,10,10,424,3393,NA,NA,NA,NA,NA,NA,NA,NA
2019-12-30,2020,34,Al Jameya,Sudan,Post-emergency,NA,128,22,NA,NA,100,5,NA,596,8941,NA,NA,NA,NA,NA,NA,NA,NA
2019-12-30,2020,34,Al Kashafa,Sudan,Post-emergency,NA,3002,10,NA,NA,20,17,NA,448,13009,NA,NA,NA,NA,NA,NA,NA,NA
2019-12-30,2020,34,Alagaya,Sudan,Post-emergency,NA,97,10,NA,NA,NA,84,NA,642,21839,NA,NA,NA,NA,NA,NA,NA,NA
2019-12-30,2020,34,Dabat Bosin,Sudan,Post-emergency,NA,257,18,NA,NA,NA,69,NA,899,5395,NA,NA,NA,NA,NA,NA,NA,NA
2019-12-30,2020,34,Fau 5,Sudan,Post-emergency,NA,29,44,NA,NA,87,5,4,138,831,NA,NA,NA,NA,NA,NA,NA,NA
2019-12-30,2020,34,Girba,Sudan,Post-emergency,NA,132,36,NA,NA,30,14,13,886,6206,NA,NA,NA,NA,NA,NA,NA,NA
2019-12-30,2020,34,Jouri,Sudan,Post-emergency,NA,153,10,NA,NA,19,19,NA,465,11178,NA,NA,NA,NA,NA,NA,NA,NA
2019-12-30,2020,34,Khor Alwarel,Sudan,Post-emergency,NA,155,9,NA,NA,NA,64,NA,667,43394,NA,NA,NA,NA,NA,NA,NA,NA
2019-12-30,2020,34,Kilo 26,Sudan,Post-emergency,NA,218,33,NA,NA,29,14,13,1645,9874,NA,NA,NA,NA,NA,NA,NA,NA
2019-12-30,2020,34,Shagarab I,Sudan,Post-emergency,NA,204,16,NA,NA,14,16,16,485,53366,NA,NA,NA,NA,NA,NA,NA,NA
2019-12-30,2020,34,Um Gargour,Sudan,Post-emergency,NA,390,30,NA,NA,50,9,8,768,11533,NA,NA,NA,NA,NA,NA,NA,NA
2019-12-30,2020,34,Um Sangour,Sudan,Post-emergency,NA,370,10,NA,NA,12,21,NA,921,27639,NA,NA,NA,NA,NA,NA,NA,NA
2019-12-30,2020,34,Wad Sharife,Sudan,Post-emergency,150,147,20,NA,NA,88,8,7,959,18236,NA,NA,NA,NA,NA,NA,NA,NA
2019-12-30,2020,34,Mtendeli,Tanzania,Post-emergency,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-12-30,2020,34,Nduta,Tanzania,Post-emergency,NA,64,23,NA,86,30,9,5,984,74788,NA,NA,NA,NA,NA,NA,NA,NA
2019-12-30,2020,34,Imvepi,Uganda,Post-emergency,276,166,27,NA,NA,67,4,4,913,63929,NA,NA,NA,NA,NA,NA,NA,NA
2019-12-30,2020,34,Kyaka II,Uganda,Emergency,NA,NA,10,NA,NA,NA,10,15,NA,121106,NA,NA,NA,NA,NA,NA,NA,NA
2019-12-30,2020,34,Kyangwali,Uganda,Post-emergency,0,145,4,NA,50,NA,NA,NA,694,118065,NA,NA,NA,NA,NA,NA,NA,NA
2019-12-30,2020,34,Nakivale,Uganda,Post-emergency,686,817,14,20,100,81,6,10,444,116899,NA,NA,NA,NA,NA,NA,NA,NA
2019-12-30,2020,34,Oruchinga,Uganda,Post-emergency,446,617,21,79,71,76,10,13,118,8027,NA,NA,NA,NA,NA,NA,NA,NA
2019-12-30,2020,34,Rhino Camp,Uganda,Post-emergency,229,285,20,NA,47,45,3,18,849,116374,NA,NA,NA,NA,NA,NA,NA,NA
2019-12-30,2020,34,Tongogara,Zimbabwe,Post-emergency,0,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-01-01,2019,364,Auserd,Algeria,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.9,95.5,100,50,98.3,98.3,93.9,99.9
2019-01-01,2019,364,Boujdour,Algeria,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.6,79.5,99.5,50,95,95,92,90.5
2019-01-01,2019,364,Dakhla,Algeria,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,72.8,94.3,99.7,50,95,95,68.9,95
2019-01-01,2019,364,Layounne,Algeria,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.7,63.1,99.3,50,96.1,96.1,94,100
2019-01-01,2019,364,Smara,Algeria,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.8,98.5,99.2,50,99.2,99.2,96.6,99.9
2019-01-01,2019,364,Minawao,Cameroon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,60,96,25,46.5,89.6,42.8,73.5
2019-01-01,2019,364,Amboko,Chad,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.4,44.7,100,NA,46.1,58.9,73.6,25.5
2019-01-01,2019,364,Amnabak,Chad,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.6,82.2,98.3,NA,53.5,61.4,55.6,12
2019-01-01,2019,364,Gondje,Chad,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,29.3,99.7,NA,17.6,24.6,48.9,23.2
2019-01-01,2019,364,Lusenda,Democratic Republic of the Congo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.9,20.7,99.7,0,52.6,93.8,38.7,46.1
2019-01-01,2019,364,Mulongwe (Baraka),Democratic Republic of the Congo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.4,17.9,99.7,0,76.8,78.8,37.1,40.7
2019-01-01,2019,364,Bokolmanyo,Ethiopia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.2,44.1,100,50,33.4,90.7,42.8,26.9
2019-01-01,2019,364,Buramino,Ethiopia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.7,25,100,50,15.4,88.8,73.7,48.4
2019-01-01,2019,364,Fugnido,Ethiopia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.3,28.4,100,60,82.9,88.7,65.2,63.5
2019-01-01,2019,364,Fugnido 2,Ethiopia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.7,27.7,100,80,86.8,86.8,55.1,50.8
2019-01-01,2019,364,Hilaweyn,Ethiopia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.4,25.5,100,50,39.5,89.7,85,73.6
2019-01-01,2019,364,Jewi,Ethiopia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,80,100,80,89.4,91,80,37.3
2019-01-01,2019,364,Kobe,Ethiopia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.2,37.1,100,50,9.5,97.2,96.6,72.9
2019-01-01,2019,364,Kule,Ethiopia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,24.6,99.7,80,59.6,59.9,86.1,44.4
